StreetAddress,City,ZipCode,CountryFull
"Luebecker Strasse 94",Knetzgau,97476,Germany
"Paderborner Strasse 4",Langweid,86462,Germany
"Koenigstrasse 22",Ilfeld,99767,Germany
"Friedrichstrasse 61","Düsseldorf Flehe",40589,Germany
"Motzstr. 94",Lonsheim,55237,Germany
"Eschenweg 10",Crispendorf,07924,Germany
"Scharnweberstrasse 76","Heidelberg Altstadt",69117,Germany
"Konstanzer Strasse 80",Schotten,63679,Germany
"Brandenburgische Str. 93",Gomaringen,72810,Germany
"Grolmanstraße 71","Bremen Steffensweg",28219,Germany
"Langenhorner Chaussee 16",Freilassing,83383,Germany
"Prager Str 70",Kranzberg,85402,Germany
"Michaelkirchstr. 64",Hespe,31693,Germany
"Guentzelstrasse 79",Langenlonsheim,55450,Germany
"Landhausstraße 26",Teltow,14501,Germany
"Kantstrasse 61",Nürnberg,90234,Germany
"Grosse Praesidenten Str. 60",Mehlingen,67678,Germany
"Büsingstrasse 40",Feldkirchen-Westerham,83620,Germany
"Gruenauer Strasse 83",Heinbockel,21726,Germany
"Friedrichstrasse 8","Düsseldorf Garath",40593,Germany
"Gotzkowskystrasse 84",Filz,56766,Germany
"Neuer Jungfernstieg 44",Reisbach,94417,Germany
"An der Schillingbrucke 10",Neresheim,73450,Germany
"Lietzenburger Straße 4",Schönewörde,29396,Germany
"Hedemannstasse 46",Bürchau,79683,Germany
"Kirchenallee 32",Ruhmannsfelden,94235,Germany
"Bleibtreustrasse 20",Blomberg,32825,Germany
"Genslerstraße 76","Berlin Schöneberg",10825,Germany
"Am Borsigturm 10","Dormagen Nievenheim",41542,Germany
"Koepenicker Str. 88",Siesbach,55767,Germany
"Gruenauer Strasse 24",Wohnste,27419,Germany
"Schoenebergerstrasse 41",Erlabrunn,97250,Germany
"Eichendorffstr. 98","Konstanz Egg",78464,Germany
"Brandenburgische Str 79",Kirschroth,55566,Germany
"Landsberger Allee 19",München,80077,Germany
"Prenzlauer Allee 80",Leipzig,04211,Germany
"Michaelkirchstr. 50",Espelkamp,32339,Germany
"Buelowstrasse 74",Hausten,56745,Germany
"Koepenicker Str. 52",Niederhosenbach,55758,Germany
"Schoenebergerstrasse 67",Stralsund,18413,Germany
"Genterstrasse 6",Badendorf,23619,Germany
"Kantstrasse 23",Nürnberg,90327,Germany
"Friedrichstrasse 68","Düsseldorf Eller",40227,Germany
"Storkower Strasse 85",Welschneudorf,56412,Germany
"Hedemannstasse 75","Bad Wurzach",88410,Germany
"Gruenauer Strasse 75",Garlstorf,21376,Germany
"Eichendorffstr. 99",Rottenburg,84052,Germany
"Lange Strasse 45",Oberschleißheim,85758,Germany
"Neuer Jungfernstieg 16",Massing,84320,Germany
"Koepenicker Str. 78",Weiden,92610,Germany
"Genterstrasse 59",Mönkeberg,24248,Germany
"Bayreuther Strasse 59","Kaiserslautern Erlenbach",67659,Germany
"Motzstr. 61",Windesheim,55452,Germany
"Schönhauser Allee 2",Ihringen,79241,Germany
"Unter den Linden 12",Magdeburg,39034,Germany
"Güntzelstrasse 99",Waldhof-Falkenstein,54673,Germany
"Ruschestrasse 9",Staßfurt,39404,Germany
"Mollstrasse 23",Mommenheim,55278,Germany
"Luckenwalder Strasse 33","Neustadt am Rübenberge",31535,Germany
"Brandenburgische Strasse 31","Landau in der Pfalz",76829,Germany
"Mellingburgredder 33",Weißenburg,91773,Germany
"Lietzenburger Strasse 24",Niederkassel,53859,Germany
"Gotzkowskystrasse 74",Mündersbach,56271,Germany
"Lietzensee-Ufer 84",Kamenz,01911,Germany
"Schillerstrasse 33",Icking,82055,Germany
"Albrechtstrasse 67",Ingolstadt,85006,Germany
"Fischerinsel 87","Viersen Ransberg",41751,Germany
"Fischerinsel 33","Mönchengladbach Windberg",41063,Germany
"Ruschestrasse 99",Parchim,19361,Germany
"Rohrdamm 39",Marienhagen,31094,Germany
"Gotzkowskystraße 55",Elkenroth,57578,Germany
"Mühlenstrasse 7",Würzburg,97018,Germany
"Motzstr. 18",Oestrich-Winkel,65375,Germany
"Augsburger Strasse 23",Netphen,57250,Germany
"Esplanade 89",Pentling,93078,Germany
"Storkower Strasse 68",Nordhofen,56242,Germany
"Jenaer Strasse 92",Essen,45277,Germany
"Ollenhauer Str. 40","Stuttgart Sonnenberg",70597,Germany
"Waldowstr. 24",Frankenhardt,74586,Germany
"Rathausstrasse 91",Nürnberg,90015,Germany
"Albrechtstrasse 3",Ingolstadt,85022,Germany
"Waldowstr. 62",Crailsheim,74564,Germany
"An der Schillingbrucke 20",Gruibingen,73344,Germany
"Genslerstraße 91","Berlin Spandau",13595,Germany
"Gotzkowskystrasse 79",Altenkirchen,18556,Germany
"Langenhorner Chaussee 65",Burghausen,84481,Germany
"Flughafenstrasse 62",Krummennaab,92703,Germany
"Gotthardstrasse 13",Kirchheim,85551,Germany
"Messedamm 47",Dresden,01161,Germany
"Luetzowplatz 63",Nattenheim,54636,Germany
"Motzstr. 59",Seibersbach,55444,Germany
"Adenauerallee 1",Beenz,17258,Germany
"Oldesloer Strasse 60",Schwarza,98545,Germany
"Flotowstr. 6",Leuna,06233,Germany
"Luckenwalder Strasse 5",Hagenburg,31558,Germany
"Prager Str 86",Eichenau,82218,Germany
"Park Str. 27","Solingen Höhscheid",42657,Germany
"Koenigstrasse 88",Vieselbach,99197,Germany
"Luckenwalder Strasse 62",Sehnde,31311,Germany
"Gruenauer Strasse 92",Heidenau,01804,Germany
"Gotzkowskystrasse 52",Greimersburg,56814,Germany
"Schönhauser Allee 87","Villingen-Schwenningen Obereschach",78052,Germany
"Lietzenburger Straße 57",Freren,49832,Germany
"Kieler Strasse 87",Ruhpolding,83324,Germany
"Meinekestraße 91",Elbingerode,37412,Germany
"Hoheluftchaussee 34","Bad Bibra",06644,Germany
"Fasanenstrasse 60","Hamburg Sankt Georg",20097,Germany
"An der Alster 15",Neustrelitz,17221,Germany
"Schönhauser Allee 45",Kenzingen,79341,Germany
"Hermannstrasse 26","Heidelberg Boxberg",69126,Germany
"Büsingstrasse 10",Dachau,85206,Germany
"Büsingstrasse 35","Markt Indersdorf",85227,Germany
"Bissingzeile 86",Helgoland,27489,Germany
"Frankfurter Allee 5","Karlsruhe Durlach",76227,Germany
"Spresstrasse 40",Heide,25746,Germany
"Fugger Strasse 91",Dessau,06814,Germany
"Prager Str 76",Herrsching,82206,Germany
"Gubener Str. 36",Rosenheim,83012,Germany
"Ellmenreichstrasse 78",Haag,83525,Germany
"Waßmannsdorfer Chaussee 7","Hamburg Billstedt",22117,Germany
"Ansbacher Strasse 48",Reipeldingen,54689,Germany
"Brandenburgische Str 80",Schwall,56281,Germany
"Augsburger Straße 81","Lüdenscheid Hellersen",58515,Germany
"Lietzensee-Ufer 20",Görlitz,02827,Germany
"An der Alster 55",Neustadt-Glewe,19304,Germany
"Lietzensee-Ufer 96",Görlitz,02803,Germany
"Brandenburgische Strasse 24","Weisenheim am Berg",67273,Germany
"Guentzelstrasse 83",Siefersheim,55599,Germany
"Schönwalder Allee 12",Westfehmarn,23770,Germany
"Ufnau Strasse 73",Pfronten,87453,Germany
"Büsingstrasse 8","Markt Schwaben",85568,Germany
"Neuer Jungfernstieg 17",Pfeffenhausen,84074,Germany
"Mellingburgredder 46",Herzogenaurach,91065,Germany
"Heinrich Heine Platz 10",Gotha,99853,Germany
"Meininger Strasse 44","Neunkirchen Furpach",66539,Germany
"Hardenbergstraße 92",Wahnwegen,66909,Germany
"Esplanade 21",Feldkirchen,85618,Germany
"Chausseestr. 9",Ahrensburg,22905,Germany
"Grosse Praesidenten Str. 72",Höringen,67724,Germany
"Langenhorner Chaussee 35",Fridolfing,83411,Germany
"Chausseestr. 64",Halstenbek,25465,Germany
"Scharnweberstrasse 47",Karlstein,63787,Germany
"Rhinstrasse 64",München,81214,Germany
"Messedamm 94",Halle,06110,Germany
"Paul-Nevermann-Platz 92",Hammelburg,97754,Germany
"Buelowstrasse 89",Streithausen,57629,Germany
"Luebeckertordamm 37",Gutenstetten,91468,Germany
"Stresemannstr. 69",Saarlouis,66713,Germany
"Adenauerallee 43",Wietze,29323,Germany
"Oldesloer Strasse 17",Cursdorf,98744,Germany
"Prager Str 66",Starnberg,82312,Germany
"Rosenstrasse 92",München,81313,Germany
"Marseiller Strasse 33",Penzberg,82374,Germany
"Meinekestraße 73","Lutter am Barenberge",38729,Germany
"Gruenauer Strasse 39",Garstedt,21441,Germany
"Leipziger Straße 19","Sankt Andreasberg",37444,Germany
"Mellingburgredder 64",Erlangen,91004,Germany
"Chausseestr. 83",Neinstedt,06502,Germany
"Hallesches Ufer 97",Perl,66706,Germany
"Prenzlauer Allee 18",Leipzig,04331,Germany
"Neuer Jungfernstieg 13",Geisenhausen,84142,Germany
"Hermannstrasse 41",Leimen,66978,Germany
"Budapester Straße 84",Oberfischbach,56370,Germany
"Bissingzeile 36",Selsingen,27446,Germany
"Park Str. 37","Düsseldorf Rath",40470,Germany
"Guentzelstrasse 68",Freiensteinau,36399,Germany
"Grolmanstraße 50","Bremen Fähr-Lobbendorf",28757,Germany
"Kurfuerstendamm 77",München,80006,Germany
"Flotowstr. 1",Aschersleben,06436,Germany
"Kurfürstendamm 15","Seeheilbad Graal-Müritz",18174,Germany
"Flughafenstrasse 20",Oberviechtach,92522,Germany
"Knesebeckstraße 10",Nörvenich,52388,Germany
"Luebecker Strasse 49",Breitbrunn,83254,Germany
"Neuer Jungfernstieg 86",Volkenschwand,84106,Germany
"Bleibtreustrasse 35","Detmold Pivitsheide",32758,Germany
"Schönhauser Allee 26",Ibach,79837,Germany
"Hollander Strasse 36",Lollar,35457,Germany
"Amsinckstrasse 92",Herrnhut,02745,Germany
"Grosse Praesidenten Str. 45",Schefflenz,74850,Germany
"Schoenebergerstrasse 91",Schwarzenberg,08335,Germany
"Billwerder Neuer Deich 28",Aufseß,91347,Germany
"Budapester Strasse 74",Barenburg,27245,Germany
"Kurfuerstendamm 49",München,80004,Germany
"Billwerder Neuer Deich 20",Mehlmeisel,95694,Germany
"Fasanenstrasse 87","Hamburg Moorfleet",22113,Germany
"Michaelkirchstr. 63",Lindhorst,31698,Germany
"Jenaer Strasse 14","Wuppertal Cronenberg",42349,Germany
"Joachimstaler Str. 55","Ober Kostenz",55481,Germany
"Landhausstraße 54",Birkenwerder,16542,Germany
"Meinekestraße 95",Lengerich,49525,Germany
"Kurfuerstendamm 48","Heilbronn Böckingen",74081,Germany
"Wallstrasse 67",Gamlen,56761,Germany
"Alt Reinickendorf 40",Meitingen,86401,Germany
"Eschenweg 60",Zella-Mehlis,98544,Germany
"Langenhorner Chaussee 40",Postau,84103,Germany
"Jenaer Strasse 98","Wuppertal Vohwinkel",42329,Germany
"Ziegelstr. 99",Haidmühle,94145,Germany
"Gubener Str. 21","Bad Tölz",83637,Germany
"Eschenweg 89",Saalfeld,07312,Germany
"Pohlstrasse 79",Schöppenstedt,38170,Germany
"Gotzkowskystrasse 91",Altenkirchen,18556,Germany
"Scharnweberstrasse 52","Mannheim Luzenberg",68305,Germany
"Alsterkrugchaussee 20",Niederschönenfeld,86694,Germany
"Hedemannstasse 38",Frickingen,88699,Germany
"Hans-Grade-Allee 18","Alt Mölln",23881,Germany
"Rhinstrasse 50",München,80933,Germany
"Luebeckertordamm 32",Hilpoltstein,91156,Germany
"Meininger Strasse 8",Neunkirchen,66517,Germany
"Reeperbahn 73","Bad Doberan",18202,Germany
"Kurfürstendamm 3",Rostock,18020,Germany
"Billwerder Neuer Deich 86",Hof,95016,Germany
"Motzstr. 13",Gau-Weinheim,55578,Germany
"Lange Strasse 82",München,81829,Germany
"Landsberger Allee 8",München,80080,Germany
"Gotthardstrasse 70",Gera,07546,Germany
"Sömmeringstr. 8",Remchingen,75196,Germany
"Gotthardstrasse 36",Chemnitz,09039,Germany
"Grolmanstraße 42","Bremen Mittelshuchting",28259,Germany
"Buelowstrasse 50",Müschenbach,57629,Germany
"Paderborner Strasse 8",Buchloe,86802,Germany
"Hedemannstasse 83",Buggingen,79426,Germany
"Augsburger Strasse 13",Wilnsdorf,57234,Germany
"Rosenstrasse 41",München,81502,Germany
"Holstenwall 42",Roßla,06533,Germany
"Rudower Strasse 85",Krautscheid,54673,Germany
"Kurfürstenstraße 80",Heubach,73540,Germany
"Buelowstrasse 26",Winnen,56459,Germany
"Brandenburgische Straße 38","Berlin Lübars",13355,Germany
"Michaelkirchstr. 90",Altenmedingen,29575,Germany
"Hermannstrasse 67",Uelversheim,55278,Germany
"Paul-Nevermann-Platz 52",Mellrichstadt,97638,Germany
"Unter den Linden 16",Neubrandenburg,17033,Germany
"Rosenstrasse 42",München,81610,Germany
"Rosenstrasse 98",München,81460,Germany
"Lietzensee-Ufer 33",Hoyerswerda,02965,Germany
"Gotthardstrasse 99",Kirchheim,36275,Germany
"Sonnenallee 88",Augsburg,86030,Germany
"Leipziger Strasse 30",Gießen,35396,Germany
"Esplanade 1",Regenstauf,93122,Germany
"Luckenwalder Strasse 52",Gehrden,30989,Germany
"Alsterkrugchaussee 66",Oettingen,86730,Germany
"Reeperbahn 41",Steinfeld,97854,Germany
"Leipziger Strasse 9","Minden Aminghausen",32423,Germany
"Ruschestrasse 8",Stendal,39576,Germany
"Unter den Linden 61",Neubrandenburg,17006,Germany
"Schoenebergerstrasse 92",Glauchau,08364,Germany
"Hollander Strasse 32",Merzalben,66978,Germany
"Straße der Pariser Kommune 60","Köln Innenstadt",50678,Germany
"Pohlstrasse 68",Jerxheim,38381,Germany
"An Der Urania 15",Eggstedt,25721,Germany
"Hedemannstasse 81",Bermatingen,88697,Germany
"Ruschestrasse 33",Stendal,39563,Germany
"Koepenicker Str. 37",Marienfels,56357,Germany
"Grosse Praesidenten Str. 19",Ahorn,96482,Germany
"Am Borsigturm 8","Dormagen Delrath",41542,Germany
"Eichendorffstr. 42","Konstanz Altstadt",78462,Germany
"Augsburger Strasse 77",Harscheid,53520,Germany
"Eschenweg 84",Elsterberg,07982,Germany
"Bleibtreustrasse 63","Detmold Mosebeck",32758,Germany
"Motzstr. 40",Trechtingshausen,55413,Germany
"Brandenburgische Str 25",Desloch,55592,Germany
"Hoheluftchaussee 52",Großkorbetha,06688,Germany
"Luebeckertordamm 74",Diespeck,91456,Germany
"Hermannstrasse 62",Rödersheim-Gronau,67127,Germany
"Amsinckstrasse 27",Adelsdorf,91325,Germany
"Güntzelstrasse 29",Dodenburg,54518,Germany
"Wallstrasse 18",Burgbrohl,56659,Germany
"Wallstrasse 28",Kottenheim,56736,Germany
"Gotzkowskystrasse 97",Beilstein,56814,Germany
"Büsingstrasse 44",Vaterstetten,85588,Germany
"Alter Wall 91",Gräfendorf,97782,Germany
"An Der Urania 71",Hooge,25859,Germany
"Los-Angeles-Platz 17",Schenefeld,22858,Germany
"Bleibtreustrasse 91","Gütersloh Spexard",33335,Germany
"Augsburger Straße 75",Hagen,58135,Germany
"Inge Beisheim Platz 51",Wittorf,21357,Germany
"Paul-Nevermann-Platz 54",Wildflecken,97772,Germany
"Oldesloer Strasse 10",Lauscha,98734,Germany
"Lietzensee-Ufer 41",Spremberg,03121,Germany
"Reeperbahn 94","Bartelshagen II",18314,Germany
"Ufnau Strasse 74",Füssen,87619,Germany
"Feldstrasse 73",Arendsee,39616,Germany
"Büsingstrasse 92",Dachau,85206,Germany
"Brandenburgische Straße 71","Berlin Neukölln",12049,Germany
"Augsburger Straße 58","Lüdenscheid Rathmecke",58513,Germany
"Paderborner Strasse 27",Buchloe,86803,Germany
"Albrechtstrasse 78",Kempten,87403,Germany
"Jahnstrasse 43",Bernau,83233,Germany
"Koepenicker Str. 46",Weiden,92622,Germany
"Grosse Praesidenten Str. 99",Krickenbach,67706,Germany
"Lietzensee-Ufer 27",Lübben,15901,Germany
"Karl-Liebknecht-Strasse 85",Warpe,27333,Germany
"Fischerinsel 45","Mönchengladbach Venn",41068,Germany
"Marseiller Strasse 57",Schwabsoien,86987,Germany
"Fischerinsel 39","Viersen Stadtmitte",41747,Germany
"Kastanienallee 74",Windbergen,25729,Germany
"Augsburger Straße 69",Kerpen,50170,Germany
"Billwerder Neuer Deich 44",Speichersdorf,95469,Germany
"Mühlenstrasse 86",Würzburg,97078,Germany
"Kantstraße 88","Bad Salzungen",36425,Germany
"Koepenicker Str. 4",Weiden,92632,Germany
"Hoheluftchaussee 72",Geithain,04641,Germany
"Frankfurter Allee 51","Karlsruhe Beiertheim-Bulach",76137,Germany
"Los-Angeles-Platz 74","Hamburg Uhlenhorst",22085,Germany
"Hedemannstasse 68","Lörrach Salzert",79540,Germany
"Rhinstrasse 76",München,80913,Germany
"Joachimstaler Str. 32",Eschbach,56357,Germany
"Albrechtstrasse 78",Kempten,87406,Germany
"Sonnenallee 77",Augsburg,86033,Germany
"Waßmannsdorfer Chaussee 66",Fahlhorst,14532,Germany
"Konstanzer Strasse 12","Bad Soden-Salmünster",63628,Germany
"Brandenburgische Strasse 35",Oberotterbach,76889,Germany
"Hardenbergstraße 84",Wiesweiler,67744,Germany
"Büsingstrasse 34",Reichertshausen,85291,Germany
"Hans-Grade-Allee 43",Ratzeburg,23903,Germany
"Luckenwalder Strasse 93",Schellerten,31174,Germany
"Güntzelstrasse 5",Riol,54340,Germany
"Mühlenstrasse 42",Höchberg,97204,Germany
"Heinrich Heine Platz 9",Greußen,99716,Germany
"Kurfürstendamm 3",Rostock,18086,Germany
"Pohlstrasse 85",Sehlde,38279,Germany
"Mellingburgredder 26",Meinheim,91802,Germany
"Guentzelstrasse 23",Allenfeld,55595,Germany
"Paul-Nevermann-Platz 15",Werneck,97438,Germany
"Neuer Jungfernstieg 94",Ergoldsbach,84061,Germany
"Luetzowplatz 76",Immerath,54552,Germany
"Karl-Liebknecht-Strasse 53",Bassum,27211,Germany
"Wallstrasse 39",Müllenbach,53520,Germany
"Michaelkirchstr. 62",Nordsehl,31717,Germany
"Mollstrasse 12",Hofheim,97457,Germany
"Kirchenallee 53",Eichendorf,94426,Germany
"Buelowstrasse 40",Langscheid,56729,Germany
"Prenzlauer Allee 84",Leipzig,04167,Germany
"Augsburger Strasse 58",Niederfischbach,57572,Germany
"Knesebeckstrasse 93",Astert,57627,Germany
"Brandenburgische Strasse 54",Heuchelheim-Klingen,76831,Germany
"Eschenweg 53",Pößneck,07374,Germany
"Bayreuther Strasse 63","Ulm Mähringen",89081,Germany
"Landsberger Allee 44",München,80052,Germany
"Brandenburgische Straße 66","Berlin Marzahn",12681,Germany
"Hollander Strasse 25",Lahntal,35094,Germany
"Nuernbergerstrasse 93",Eutin,23692,Germany
"Hermannstrasse 72",Mutterstadt,67112,Germany
"Meinekestraße 37",Moringen,37186,Germany
"Guentzelstrasse 90",Rasdorf,36169,Germany
"Gubener Str. 42",Ramerberg,83561,Germany
"Nuernbergerstrasse 67",Altenkrempe,23730,Germany
"Paul-Nevermann-Platz 99","Bad Neustadt",97616,Germany
"Neue Roßstr. 85","Saarbrücken Burbach",66115,Germany
"Lietzensee-Ufer 4",Zeithain,01617,Germany
"Prenzlauer Allee 69",Leipzig,04231,Germany
"Lietzensee-Ufer 88",Görlitz,02801,Germany
"Spresstrasse 15","Bielefeld Innenstadt",33602,Germany
"Rudower Chaussee 94",Lübeck,23509,Germany
"Adenauerallee 26",Adamshof,17091,Germany
"Feldstrasse 82",Niederndodeleben,39165,Germany
"Storkower Strasse 25",Mülheim-Kärlich,56218,Germany
"Straße der Pariser Kommune 57",Münster,48149,Germany
"Scharnweberstrasse 70",Karlstein,63791,Germany
"Kantstrasse 40",Nürnberg,90408,Germany
"Luebecker Strasse 57",Schlüsselfeld,96130,Germany
"Langenhorner Chaussee 98",Freilassing,83385,Germany
"Alter Wall 62",Eichenbühl,63928,Germany
"Messedamm 71",Halle,06052,Germany
"Neue Roßstr. 11","Saarbrücken Scheidt",66133,Germany
"Boxhagener Str. 68","Hamburg Eppendorf",20251,Germany
"Grosse Praesidenten Str. 12",Hochspeyer,67691,Germany
"Brandenburgische Strasse 68",Niederhorbach,76889,Germany
"Mellingburgredder 39",Erlangen,91022,Germany
"Fugger Strasse 88","Koblenz Vorstadt",56073,Germany
"Friedrichstrasse 91","Oberhausen Styrum",46045,Germany
"Schaarsteinweg 25",Straubing,94307,Germany
"Reeperbahn 41",Ribnitz-Damgarten,18303,Germany
"Bleibtreustrasse 89","Detmold Innenstadt",32758,Germany
"Hermannstrasse 73","Worms Abenheim",67550,Germany
"Ollenhauer Str. 97","Stuttgart Zazenhausen",70437,Germany
"Oldesloer Strasse 62",Schleusingen,98549,Germany
"Alter Wall 87",Lohr,97804,Germany
"Ziegelstr. 5",Künzing,94550,Germany
"Stuttgarter Platz 6",Großholbach,56412,Germany
"Nuernbergerstrasse 67",Visbek,49429,Germany
"Alt-Moabit 56",Döbeln,04711,Germany
"Frankfurter Allee 43","Karlsruhe Grünwinkel",76185,Germany
"Rohrdamm 94",Lehrte,31275,Germany
"Alt-Moabit 2",Borna,04541,Germany
"Augsburger Straße 25","Hattingen Hattingen",45527,Germany
"Nuernbergerstrasse 46","Bad Oldesloe",23831,Germany
"Joachimstaler Str. 51",Reichenberg,97234,Germany
"Albrechtstrasse 5",Kempten,87411,Germany
"Scharnweberstrasse 61",Heddesheim,68542,Germany
"Meininger Strasse 11","Neunkirchen Innenstadt",66538,Germany
"Charlottenstrasse 34",Dresden,01288,Germany
"Lützowplatz 55",Niederscheidweiler,54533,Germany
"Bleibtreustrasse 20","Detmold Bentrup-Loßbruch",32758,Germany
"Landhausstraße 89",Bärenklau,16727,Germany
"Kirchenallee 33",Osterhofen,94482,Germany
"Schönhauser Allee 53",Aitern,79677,Germany
"Budapester Straße 46",Ergeshausen,56368,Germany
"Amsinckstrasse 60",Ostritz,02897,Germany
"Scharnweberstrasse 8",Seligenstadt,63500,Germany
"Leipziger Straße 11",Polle,37647,Germany
"Schaarsteinweg 9",Langquaid,84083,Germany
"Pasewalker Straße 49","Pforzheim Nordstadt",75179,Germany
"Waßmannsdorfer Chaussee 5",Hamburg,22880,Germany
"Augsburger Strasse 21",Olpe,57462,Germany
"Budapester Straße 83",Lichtenfels,35104,Germany
"Guentzelstrasse 68",Gutenberg,55595,Germany
"Waldowstr. 2",Pfeffelbach,66871,Germany
"Wallstrasse 31",Kettig,56220,Germany
"Paul-Nevermann-Platz 24",Mellrichstadt,97638,Germany
"Kantstrasse 61",Nürnberg,90403,Germany
"Stuttgarter Platz 30",Heek,48619,Germany
"Fugger Strasse 21",Münster,48167,Germany
"Brandenburgische Strasse 13",Oberotterbach,76889,Germany
"Rudolstaedter Strasse 17",Aschaffenburg,63702,Germany
"Ansbacher Strasse 39",Reidenhausen,56865,Germany
